study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	timeraw	comments
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	0.162162162162162	days	NA	1.29425287356322	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	0.243243243243243	days	NA	1.16551724137931	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	0.324324324324324	days	NA	1.12873563218391	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	0.5	days	NA	1.0183908045977	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	0.621621621621622	days	NA	1.04597701149425	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	1.0	days	NA	1.0	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	4.0	days	NA	NA	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	5.0	days	NA	1.08228571428571	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	5.01333333333333	days	NA	1.11885714285714	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	5.04	days	NA	1.23771428571429	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	5.05333333333333	days	NA	1.36571428571429	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	5.08	days	NA	1.42971428571429	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	5.10666666666667	days	NA	1.48457142857143	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	5.12	days	NA	1.42057142857143	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	5.16	days	NA	1.36571428571429	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	5.25333333333333	days	NA	1.31085714285714	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	5.33333333333333	days	NA	1.13714285714286	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	5.49333333333333	days	NA	1.02742857142857	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	5.62666666666667	days	NA	1.02742857142857	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD10	8.0	MD10	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD10	6.0	days	NA	1.0	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	0.0	days	NA	0.99080459770115	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	0.027027027027027	days	NA	1.11034482758621	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	0.040540540540541	days	NA	1.62528735632184	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	0.054054054054054	days	NA	1.70804597701149	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	0.067567567567568	days	NA	1.79080459770115	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	0.108108108108108	days	NA	1.80919540229885	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	0.121621621621622	days	NA	1.77241379310345	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	0.162162162162162	days	NA	1.75402298850575	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	0.243243243243243	days	NA	1.49655172413793	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	0.337837837837838	days	NA	1.30344827586207	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	0.5	days	NA	1.14712643678161	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	0.621621621621622	days	NA	1.07356321839081	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	1.0	days	NA	1.02758620689655	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	4.0	days	NA	NA	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	5.0	days	NA	1.14628571428571	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	5.02666666666667	days	NA	1.32914285714286	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	5.04	days	NA	1.54857142857143	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	5.06666666666667	days	NA	1.832	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	5.08	days	NA	1.92342857142857	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	5.09333333333333	days	NA	2.06057142857143	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	5.12	days	NA	2.04228571428571	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	5.16	days	NA	1.71314285714286	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	5.24	days	NA	1.43885714285714	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	5.33333333333333	days	NA	1.28342857142857	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	5.49333333333333	days	NA	1.10057142857143	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	5.62666666666667	days	NA	1.10057142857143	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	6.0	days	NA	1.05485714285714	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD20	8.0	MD20	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD20	6.49333333333333	days	NA	1.0	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	0.0	days	NA	0.99080459770115	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	0.0	days	NA	1.23908045977012	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	0.040540540540541	days	NA	1.61609195402299	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	0.054054054054054	days	NA	1.88275862068966	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	0.081081081081081	days	NA	2.18620689655172	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	0.094594594594595	days	NA	2.15862068965517	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	0.121621621621622	days	NA	1.96551724137931	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	0.162162162162162	days	NA	1.8	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	0.243243243243243	days	NA	1.57931034482759	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	0.337837837837838	days	NA	1.34942528735632	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	0.5	days	NA	1.09195402298851	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	0.635135135135135	days	NA	1.07356321839081	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	1.01351351351351	days	NA	1.0	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	4.0	days	NA	NA	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	5.0	days	NA	1.32	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	5.01333333333333	days	NA	1.56685714285714	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	5.02666666666667	days	NA	2.05142857142857	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	5.05333333333333	days	NA	2.42628571428571	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	5.06666666666667	days	NA	2.37142857142857	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	5.10666666666667	days	NA	2.408	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	5.13333333333333	days	NA	2.45371428571429	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	5.16	days	NA	2.12457142857143	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	5.25333333333333	days	NA	1.768	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	5.33333333333333	days	NA	1.46628571428571	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	5.49333333333333	days	NA	1.15542857142857	NA	NA	NA	dimensionless	NA	NA
Zhao2009	NA	MD30	8.0	MD30	prothrombin time (change relative)	NA	plasma	coagulation assay	prothrombin time (change relative)_MD30	5.61333333333333	days	NA	1.08228571428571	NA	NA	NA	dimensionless	NA	NA
