study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments	raw
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.020382005660506	days	NA	3.05478971901499	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.077102155909788	days	NA	2.06917117013428	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.099289036301524	days	NA	3.73122537915448	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.12444218907763	days	NA	2.40869688044404	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.171719443993952	days	NA	1.75318730414493	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.247545108789478	days	NA	3.58997431323208	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.332625334163401	days	NA	2.11154648991101	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.373289946586171	days	NA	-3.35434660918969	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.417977598627249	days	NA	4.94493824189506	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.499610251688473	days	NA	-1.17751073769678	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.518747155360478	days	NA	2.14241246357552	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.537538778649117	days	NA	-0.0103584115009738	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.559851215543895	days	NA	3.64176637073696	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.575425453442079	days	NA	0.493437056955557	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.629200257390831	days	NA	2.82407964467508	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.660714939654406	days	NA	2.33179352233074	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.688834364814883	days	NA	-1.97531768411029	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.711125875625821	days	NA	1.345128669258	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.752135768431956	days	NA	1.35192964650612	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.77475163354242	days	NA	9.81339164735363	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.792999178651209	days	NA	-0.963018378333132	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.834364814882631	days	NA	4.6823158896986	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	0.916039320111536	days	NA	-0.776776232153978	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	1.00118232373698	days	NA	-1.26016876886618	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	5.0	days	NA	NA	NA	NA	NA	percent	dummy separator	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	7.00437913434999	days	NA	0.341644436906037	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	7.01715674936652	days	NA	4.78348470129885	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	7.04506602110414	days	NA	1.33183250325095	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	7.06076305902066	days	NA	2.48443916755332	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	7.0856501112773	days	NA	0.677275273824407	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	7.12640895563814	days	NA	2.81878504720936	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	7.16690052888841	days	NA	0.683957051588479	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	7.2482845820548	days	NA	2.82880771385547	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	7.51047754151697	days	NA	-2.08384089145194	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	7.64190297030721	days	NA	0.723019752363058	NA	NA	NA	percent	NA	NA
Kubitza2005	NA	P	21.0	P	factor Xa inhibition	NA	plasma	coagulation assay	factor Xa inhibition_P	8.99182767181164	days	NA	-0.481756176789517	NA	NA	NA	percent	NA	NA
