,pmid,title,author,pubdate,keywords,prob,pmcid,table_info
89,17244773,"Body weight has limited influence on the safety, tolerability, pharmacokinetics, or pharmacodynamics of rivaroxaban (BAY 59-7939) in healthy subjects.",D Kubitza; M Becka; M Zuehlsdorf; W Mueck,2007,,0.8583041429519653,,
90,23305158,Co-administration of rivaroxaban with drugs that share its elimination pathways: pharmacokinetic effects in healthy subjects.,W Mueck; D Kubitza; M Becka,2013,P-glycoprotein; cytochrome P450; drug interactions; healthy subjects; rivaroxaban,0.8505105972290039,PMC3769672,
91,23417780,Pharmacokinetics of rivaroxaban after bariatric surgery: a case report.,A Mahlmann; S Gehrisch; J Beyer-Westendorf,2013,,0.8494617342948914,,
92,27128839,Rivaroxaban crushed tablet suspension characteristics and relative bioavailability in healthy adults when administered orally or via nasogastric tube.,KT Moore; MA Krook; S Vaidyanathan; TC Sarich; CV Damaraju; LE Fields,2014,bioavailability; factor Xa inhibitor; nasogastric tube; pharmacokinetics; rivaroxaban,0.8438319563865662,,
93,19712596,[Pharmacokinetics and pharmacodynamics of the new oral anticoagulants dabigatran and rivaroxaban].,JP Ordovás Baines; E Climent Grana; A Jover Botella; I Valero García,2009,,0.8402972221374512,,
94,30828771,Microdosed Cocktail of Three Oral Factor Xa Inhibitors to Evaluate Drug-Drug Interactions with Potential Perpetrator Drugs.,G Mikus; KI Foerster; M Schaumaeker; ML Lehmann; J Burhenne; WE Haefeli,2019,,0.8374788761138916,,
95,19185782,[Rivaroxaban: clinical pharmacology].,P Mismetti; S Laporte,2008,,0.8268136382102966,,
96,32438078,"Absence of interaction between rivaroxaban, tacrolimus and everolimus in renal transplant recipients with deep vein thrombosis or atrial fibrillation.",G Camporese; D Bernardi; E Bernardi; GP Avruscio; F Marchini; L Bonfante; L Furian; F Neri; S Villalta; F Fabris; P Simioni; MT Sartori,2020,Immunosuppressants; Pharmacokinetics; Renal transplantation; Rivaroxaban; Venous thromboembolism,0.8231912851333618,,
97,33107158,The influence of feeding and gastroprotectant medications on the Factor Xa inhibitory activity of orally administered rivaroxaban in normal dogs.,AM Lynch; LK Ruterbories; E Griffith; RM Hanel; AP Stablein; MB Brooks,2021,anticoagulant; antithrombotic; canine direct oral anticoagulants; thromboembolism,0.8228800296783447,,
98,23809871,"Rivaroxaban and other novel oral anticoagulants: pharmacokinetics in healthy subjects, specific patient populations and relevance of coagulation monitoring.",W Mueck; S Schwers; J Stampfuss,2013,,0.8195756673812866,PMC3726366,"PK - Table 1, Table 3 | Study Population - None"
99,33650251,Fixed dose rivaroxaban can be used in extremes of bodyweight: A population pharmacokinetic analysis - Reply to Jacobs & Ryan comment.,V Speed; LN Roberts; R Arya; JP Patel,2021,,0.8125206828117371,,
100,26672898,Plasma levels of direct oral anticoagulants in real life patients with atrial fibrillation: Results observed in four anticoagulation clinics.,S Testa; A Tripodi; C Legnani; V Pengo; R Abbate; C Dellanoce; P Carraro; L Salomone; R Paniccia; O Paoletti; D Poli; G Palareti; ,2016,Anti-FXa; Creatinine clearance; DOAC; Dilute thrombin time; Inter-individual variability; Intra-individual variability,0.8105127811431885,,
101,28066243,Rivaroxaban-Induced Hemorrhage Associated with ABCB1 Genetic Defect.,K Ing Lorenzini; Y Daali; P Fontana; J Desmeules; C Samer,2016,ABCB1; CYP3A4/5; adverse drug reaction; direct oral anticoagulants; drug-drug interaction; genetic polymorphism,0.8074297904968262,PMC5165251,PK - None | Study Population - None
102,29773500,An analysis on distribution and inter-relationships of biomarkers under rivaroxaban in Japanese patients with non-valvular atrial fibrillation (CVI ARO 1).,S Suzuki; T Yamashita; H Kasai; T Otsuka; K Sagara,2018,Anticoagulation; Atrial fibrillation; Population pharmacokinetics; Prothrombin time; Rivaroxaban; Serum concentration,0.8064855933189392,,
103,29453492,Application of physiologically based pharmacokinetic modeling to the prediction of drug-drug and drug-disease interactions for rivaroxaban.,R Xu; W Ge; Q Jiang,2018,Drug-drug interaction; Hepatic dysfunction; Physiologically based pharmacokinetic model; Renal dysfunction; Rivaroxaban,0.8026971220970154,,
104,21848931,Pharmacodynamic and pharmacokinetic basics of rivaroxaban.,R Kreutz,2012,,0.7958816289901733,,
105,16920892,"Safety, tolerability, pharmacodynamics, and pharmacokinetics of rivaroxaban--an oral, direct factor Xa inhibitor--are not affected by aspirin.",D Kubitza; M Becka; W Mueck; M Zuehlsdorf,2006,,0.7946914434432983,,
106,17334516,"Prevention and treatment of experimental thrombosis in rabbits with rivaroxaban (BAY 597939)--an oral, direct factor Xa inhibitor.",BJ Biemond; E Perzborn; PW Friederich; M Levi; U Buetehorn; HR Büller,2007,,0.779201328754425,,
107,20139357,Rivaroxaban: a new oral factor Xa inhibitor.,E Perzborn; S Roehrig; A Straub; D Kubitza; W Mueck; V Laux,2010,,0.7737879157066345,,
108,17873238,"Effects of the oral, direct factor xa inhibitor rivaroxaban on platelet-induced thrombin generation and prothrombinase activity.",J Graff; N von Hentig; F Misselwitz; D Kubitza; M Becka; HK Breddin; S Harder,2007,,0.7726180553436279,,
109,28167637,Rivaraoxaban dosing is based on more than just pharmacokinetic properties.,A Aggarwal,2017,,0.7699267864227295,,
110,22813718,Model-based dose selection for phase III rivaroxaban study in Japanese patients with non-valvular atrial fibrillation.,T Tanigawa; M Kaneko; K Hashizume; M Kajikawa; H Ueda; M Tajiri; JF Paolini; W Mueck,2013,,0.7650818824768066,,
111,27105920,A highly sensitive and efficient UPLC-MS/MS assay for rapid analysis of tedizolid (a novel oxazolidinone antibiotic) in plasma sample.,M Iqbal,2016,Pharmacokinetics; Plasma; Tedizolid; UPLC-MS/MS,0.7541061043739319,,
112,18675600,"Determination of rivaroxaban--a novel, oral, direct Factor Xa inhibitor--in human plasma by high-performance liquid chromatography-tandem mass spectrometry.",G Rohde,2008,,0.7518835067749023,,
113,29614520,Risk Factors for Higher-than-Expected Residual Rivaroxaban Plasma Concentrations in Real-Life Patients.,A Kaserer; A Schedler; A Jetter; B Seifert; DR Spahn; P Stein; JD Studt,2018,,0.7482279539108276,,
114,32323192,Associations between model-predicted rivaroxaban exposure and patient characteristics and efficacy and safety outcomes in patients with non-valvular atrial fibrillation.,L Zhang; X Yan; KAA Fox; S Willmann; P Nandy; SD Berkowitz; A Hermanowski-Vosatka; JI Weitz; A Solms; S Schmidt; M Patel; G Peters,2020,Atrial fibrillation; Drug monitoring; Pharmacokinetics; Randomized controlled trial; Rivaroxaban,0.7475712895393372,PMC7293978,PK - None | Study Population - None
115,29928148,Erratum: A randomized direct comparison of the pharmacokinetics and pharmacodynamics of apixaban and rivaroxaban [Corrigendum.,,2018,,0.7452776432037354,PMC6001736,
116,23466964,Inhibitory effect of apixaban compared with rivaroxaban and dabigatran on thrombin generation assay.,PC Wong; A White; J Luettgen,2013,,0.7431735396385193,,
117,31583609,Physiologically Based Pharmacokinetic Modelling to Identify Pharmacokinetic Parameters Driving Drug Exposure Changes in the Elderly.,F Stader; H Kinvig; MA Penny; M Battegay; M Siccardi; C Marzolini,2020,,0.7358614206314087,,
118,17100983,"Rivaroxaban (BAY 59-7939)--an oral, direct Factor Xa inhibitor--has no clinically relevant interaction with naproxen.",D Kubitza; M Becka; W Mueck; M Zuehlsdorf,2007,,0.731166422367096,PMC2203251,
119,19071881,Comparative pharmacodynamics and pharmacokinetics of oral direct thrombin and factor xa inhibitors in development.,BI Eriksson; DJ Quinlan; JI Weitz,2009,,0.7305321097373962,,
120,30002384,Effect of ABCB1 genetic polymorphisms on the transport of rivaroxaban in HEK293 recombinant cell lines.,AL Sennesael; N Panin; C Vancraeynest; L Pochet; A Spinewine; V Haufroid; L Elens,2018,,0.7273814678192139,PMC6043481,
121,25880707,Of men and meals.,J Beyer-Westendorf; G Siegert,2015,anticoagulant drugs; deep vein thrombosis; fasting; recurrence; rivaroxaban; venous thromboembolism,0.721951961517334,,
122,32920985,Impact of gene polymorphisms in drug-metabolizing enzymes and transporters on trough concentrations of rivaroxaban in patients with atrial fibrillation.,J Nakagawa; T Kinjo; M Iizuka; K Ueno; H Tomita; T Niioka,2021,"
ABCB1
; 
ABCG2
; 
CYP2J2*7
; 
CYP3A5*3
; rivaroxaban",0.7217328548431396,,
123,19066002,New compounds in the management of venous thromboembolism after orthopedic surgery: focus on rivaroxaban.,LC Borris,2008,,0.7057409286499023,PMC2597756,PK - None | Study Population - None
124,22177763,[Pharmacologic heterogeneity of new anticoagulants].,MM Samamaa; J Conard; C Flaujac; S Combe; MH Horellou,2011,,0.7010247707366943,,
125,27116356,"Determination of rivaroxaban, apixaban and edoxaban in rat plasma by UPLC-MS/MS method.",WL Zhang; D Lou; DT Zhang; Y Zhang; HJ Huang,2016,Apixaban; Edoxaban; Pharmacokinetics; Plasma; Rivaroxaban; UPLC–MS/MS,0.6931759715080261,,
126,28074293,[Management of NOAK administration during invasive or surgical interventions : When and how to pause and when to restart?],M Buerke; HM Hoffmeister,2017,Atrial fibrillation; Hemorrhage; Surgery; Venous thromboembolism; direct thrombin antagonist Factor Xa inhibitors,0.667988121509552,,
127,34366862,Prediction of Rivaroxaban-Rifampin Interaction After Major Orthopedic Surgery: Physiologically Based Pharmacokinetic Modeling and Simulation.,RJ Xu; T Ling; H Tang; WH Ge; Q Jiang,2021,drug drug interaction; physiologically based pharmacokinetic; prosthetic joint infection; rifampin; rivaroxaban,0.6509581804275513,PMC8342882,
128,23337693,Confirmation of model-based dose selection for a Japanese phase III study of rivaroxaban in non-valvular atrial fibrillation patients.,M Kaneko; T Tanigawa; K Hashizume; M Kajikawa; M Tajiri; W Mueck,2013,,0.6473278403282166,,
129,28844423,Dosing-time-dependent effect of rivaroxaban on coagulation activity in rats.,Y Fujiwara; H Ando; K Ushijima; M Horiguchi; C Yamashita; A Fujimura,2017,Chronotherapy; Circadian rhythm; Coagulation factors; Direct oral anticoagulants; Rivaroxaban,0.645283579826355,,
130,30698331,An in vitro study to investigate the interference of enoxaparin on plasma levels of direct oral factor Xa inhibitors measured by chromogenic assays.,M Cini; C Legnani; S Testa; A Tripodi; B Cosmi; G Palareti,2019,apixaban; edoxaban; enoxaparin; interference; rivaroxaban,0.6286877393722534,PMC6850445,
131,32053549,"Simultaneous Determination of Dabigatran, Rivaroxaban, and Apixaban in Human Plasma by Liquid Chromatography/Tandem Mass Spectrometry.",M Zhang; GA Moore; PKL Chin,2020,,0.6162021160125732,,
132,29977164,Pharmacological properties of betrixaban.,MV Huisman; FA Klok,2018,Betrixaban; Direct oral anticoagulant; Medically ill; Pharmacokinetics; Thromboprophylaxis; Venous thromboembolism,0.6147101521492004,PMC6016700,PK - None | Study Population - None
133,33030266,Physiologically-Based Pharmacokinetic Modeling for the Prediction of a Drug-Drug Interaction of Combined Effects on P-glycoprotein and Cytochrome P450 3A.,Y Otsuka; MP Choules; PL Bonate; K Komatsu,2020,,0.6081962585449219,PMC7679072,PK - None | Study Population - None
134,25280819,Intravenous thrombolysis with recombinant tissue plasminogen activator in a stroke patient treated with rivaroxaban.,H Ishihara; H Torii; H Imoto; F Oka; H Sadahiro; M Suzuki,2014,Anticoagulant therapy; cardiogenic embolism; cerebral infarction; thrombolysis; tissue plasminogen activator,0.6023523211479187,,
135,22958812,Absence of both MDR1 (ABCB1) and breast cancer resistance protein (ABCG2) transporters significantly alters rivaroxaban disposition and central nervous system entry.,IY Gong; SE Mansell; RB Kim,2013,,0.5998252034187317,,
136,33432589,Muscle Mass and Direct Oral Anticoagulant Activity in Older Adults With Atrial Fibrillation.,M Bendayan; V Mardigyan; D Williamson; A Chen-Tournoux; S Eintracht; L Rudski; E MacNamara; M Blostein; M Afilalo; J Afilalo,2021,anticoagulation; atrial fibrillation; frailty; pharmacokinetics; sarcopenia,0.5976929664611816,,
137,29260434,Study of binding interaction of rivaroxaban with bovine serum albumin using multi-spectroscopic and molecular docking approach.,TA Wani; H AlRabiah; AH Bakheit; MA Kalam; S Zargar,2017,Bovine serum albumin; Fluorescence; Human serum albumin; Quenching; Rivaroxaban,0.5953659415245056,PMC5736510,
138,30235484,Apixaban Interacts with Haemoglobin: Effects on Its Plasma Levels.,M Sacco; S Lancellotti; F Berruti; A Arcovito; A Bellelli; T Ricciardelli; I Autiero; L Cavallo; R Oliva; R De Cristofaro,2018,,0.5897830128669739,,
139,29287144,Enhanced Biopharmaceutical Performance of Rivaroxaban through Polymeric Amorphous Solid Dispersion.,S Metre; S Mukesh; SK Samal; M Chand; AT Sangamwar,2018,Caco-2 permeability; P-gp inhibition; apparent solubility; pharmacokinetics; polymeric amorphous solid dispersion; rivaroxaban,0.5858665108680725,,
140,33963483,Comparison of potential pharmacokinetic drug interactions in patients with atrial fibrillation and changing from warfarin to non-vitamin K oral anticoagulant therapy.,N Bernaitis; T Badrick; S Anoopkumar-Dukie,2021,Anticoagulants; Apixaban; Dabigatran; Drug interactions; Rivaroxaban; Warfarin,0.584841787815094,,
141,30918237,Rivaroxaban or Apixaban for Non-Valvular Atrial Fibrillation - Efficacy and Safety of Off-Label Under-Dosing According to Plasma Concentration.,M Suwa; I Morii; M Kino,2019,Anticoagulation monitoring; Apixaban; Atrial fibrillation; Off-label dosing; Rivaroxaban,0.5838094353675842,,
142,34155947,The Impact of Rivaroxaban and Apixaban on Tacrolimus Trough Levels.,AC Scheibner; C Franco-Martinez; E Kincaide; R Hall; C Long,2021,direct oral anticoagulants; pharmacokinetics; solid organ transplant; tacrolimus,0.5821174383163452,,
143,29593860,Potential drug-drug interactions with direct oral anticoagulants in elderly hospitalized patients.,HL Forbes; TM Polasek,2017,DOACs; bleeding; direct oral anticoagulants; drug–drug interactions; selective serotonin reuptake inhibitors,0.5724737644195557,PMC5865464,
144,31931327,Development and validation of a novel UPLC-MS/MS method for quantification of delafloxacin in plasma and aqueous humour for pharmacokinetic analyses.,M Iqbal; E Ezzeldin; RN Herqash; MK Anwer; F Azam,2020,Aqueous humour; Delafloxacin; Nanoparticles; UPLC-MS/MS,0.563256025314331,,
145,32323191,Associations between model-predicted rivaroxaban exposure and patient characteristics and efficacy and safety outcomes in the treatment of venous thromboembolism.,A Solms; S Willmann; I Reinecke; TE Spiro; G Peters; JI Weitz; W Mueck; D Garmann; S Schmidt; L Zhang; KAA Fox; SD Berkowitz,2020,Drug monitoring; Exposure–response; Rivaroxaban; Venous thromboembolism,0.5623495578765869,PMC7293979,PK - None | Study Population - None
146,29475063,"Characterization of a novel selective factor Xa inhibitor, DJT06001, which reduces thrombus formation with low risk of bleeding.",X Hu; Y Xiao; C Yu; Y Zuo; W Yang; X Wang; B Gu; J Li,2018,Anticoagulant; Blood coagulation; Factor Xa inhibitor; Hemostasis; Thrombosis,0.5615918040275574,,
147,30719631,Betrixaban for Extended Venous Thromboembolism Prophylaxis in High-Risk Hospitalized Patients: Putting the APEX Results into Practice.,KM Miller; MJ Brenner,2019,,0.5560784339904785,,
148,28671072,Anticoagulant activity of oral rivaroxaban in healthy dogs.,B Conversy; MC Blais; M Dunn; C Gara-Boivin; JRE Del Castillo,2017,Anticoagulant; Canine; Rivaroxaban; Thromboelastography,0.5432614088058472,,
149,32323190,Associations between model-predicted rivaroxaban exposure and patient characteristics and efficacy and safety outcomes in the prevention of venous thromboembolism.,I Reinecke; A Solms; S Willmann; TE Spiro; G Peters; JI Weitz; W Mueck; D Garmann; S Schmidt; L Zhang; KAA Fox; SD Berkowitz,2020,Drug monitoring; Exposure–response; Rivaroxaban; Venous thromboembolism,0.5370674729347229,PMC7293976,PK - None | Study Population - None
150,27747723,Postoperative Bleeding After Administration of a Single Dose of Rivaroxaban to a Patient Receiving Antiretroviral Therapy.,CE Corallo; L Grannell; H Tran,2015,,0.5353925824165344,PMC5005638,
151,30720378,Design of a liquid nano-sized drug delivery system with enhanced solubility of rivaroxaban for venous thromboembolism management in paediatric patients and emergency cases.,DMN Abouhussein; D Bahaa El Din Mahmoud; E Mohammad F,2019,Rivaroxaban; anticoagulant; paediatrics; self nanoemulsifying system; venous thromboembolism,0.5297566056251526,,
152,29055248,Simultaneous quantification of direct oral anticoagulants currently used in anticoagulation therapy.,KI Foerster; A Huppertz; OJ Müller; T Rizos; L Tilemann; WE Haefeli; J Burhenne,2018,Anticoagulation therapy; Direct oral anticoagulant; Human plasma; Solid phase extraction; Tandem mass spectrometry; Ultra-performance liquid chromatography,0.5268534421920776,,
153,31682296,Impact of rivaroxaban plasma concentration on perioperative red blood cell loss.,A Kaserer; GE Kiavialaitis; J Braun; A Schedler; P Stein; J Rössler; DR Spahn; JD Studt,2020,,0.5261346101760864,,
154,32461505,Anti-Factor Xa Activity of Standard and Japan-Specific Doses of Rivaroxaban in Thai Patients With Non-Valvular Atrial Fibrillation.,W Wongcharoen; P Pacharasupa; L Norasetthada; S Gunaparn; A Phrommintikul,2020,Anti-factor Xa activity; Direct Xa inhibitor; Direct oral anticoagulant; Non-vitamin K oral anticoagulant; Rivaroxaban,0.5213460326194763,,
155,32466800,Laboratory monitoring of rivaroxaban in Chinese patients with deep venous thrombosis: a preliminary study.,Y Li; L Du; X Tang; Y Chen; D Mei,2020,Concentration monitoring; DVT; Rivaroxaban; UPLC-MS/MS,0.5211150050163269,PMC7257180,
156,32267996,Rivaroxaban Precision Dosing Strategy for Real-World Atrial Fibrillation Patients.,R Konicki; D Weiner; J Herbert Patterson; D Gonzalez; A Kashuba; YC Cao; AK Gehi; P Watkins; JR Powell,2020,,0.5071632266044617,PMC7359950,PK - None | Study Population - None
157,23535530,Apixaban: a new factor Xa inhibitor for stroke prevention in patients with nonvalvular atrial fibrillation.,S Lam,2013,,0.5052810311317444,,
158,29999801,Rivaroxaban.,,2006,"Rivaroxaban, Xarelto, UNII-9NDF7JZ4M3, BAY 59-7939, 9NDF7JZ4M3, HSDB 8149, BAY59-7939, 5-chloro-N-[[(5S)-2-oxo-3-[4-(3-oxomorpholin-4-yl)phenyl]-1,3-oxazolidin-5-yl]methyl]thiophene-2-carboxamide",0.6699737906455994,,
159,34498156,Direct oral anticoagulant plasma levels in hospitalized COVID-19 patients treated with dexamethasone.,"Potere, Nicola, Candeloro, Matteo, Porreca, Ettore, Marinari, Stefano, Federici, Camilla, Auciello, Raffaella, Di Nisio, Marcello",2022,"Anticoagulants, Apixaban, COVID-19, Dexamethasone, Embolism, Rivaroxaban, Thrombosis",0.8071208596229553,PMC8425464,PK - None | Study Population - Table 1
160,34637608,"Bioequivalence and Food Effect Assessment of 2 Rivaroxaban Formulations in Healthy Chinese Volunteers: An Open, Randomized, Single-Dose, and 4-Period Crossover Study.","Tao, Ye, Jiang, Xin, Shi, Ping, Liu, Yanping, Lin, Pingping, Liu, Shuqin, Li, Ting, Ma, Yaping, Gao, Xiaomeng, Cao, Yu",2022,"bioequivalence, healthy subjects, pharmacokinetics, rivaroxaban",0.7215362191200256,,
161,35000196,Case series of massive direct oral anticoagulant ingestion-Treatment and pharmacokinetics data.,"Delrue, Maxime, Chevillard, Lucie, Stepanian, Alain, Dragoni, Alessandra, Camoin-Jau, Laurence, Voicu, Sebastien, Malissin, Isabelle, Deye, Nicolas, Gainnier, Marc, Siguret, Virginie, Megarbane, Bruno",2022,"Netherlands, apixaban, dabigatran, direct oral anticoagulant, pharmacokinetic modelling, poisoning",0.6689993143081665,,
162,35316848,Population Pharmacokinetics of Rivaroxaban in Chinese Patients with Non-Valvular Atrial Fibrillation: A Prospective Multicenter Study.,"Zhang, Feilong, Chen, Xuehai, Wu, Tingting, Huang, Nianxu, Li, Li, Yuan, Dongdong, Xiang, Jing, Wang, Na, Chen, Wenjun, Zhang, Jinhua",2022,,0.651355504989624,,
163,35370683,A Combined Pharmacometrics Analysis of Biomarker Distribution Under Treatment With Standard- or Low-Dose Rivaroxaban in Real-World Chinese Patients With Nonvalvular Atrial Fibrillation.,"Zhao, Nan, Liu, Zhiyan, Xie, Qiufen, Wang, Zhe, Sun, Zhongyi, Xiang, Qian, Cui, Yimin",2022,"Chinese, PK/PD, anti-xa activity, bleeding, population pharmacokinetics, prothrombin time, rivaroxaban",0.9635006785392761,PMC8971662,PK - TABLE 2 | Study Population - TABLE 1
164,35386137,"Amiodarone, Verapamil, or Diltiazem Use With Direct Oral Anticoagulants and the Risk of Hemorrhage in Older Adults.","Hill, Kevin, Sucha, Ewa, Rhodes, Emily, Bota, Sarah, Hundemer, Gregory L, Clark, Edward G, Canney, Mark, Harel, Ziv, Wang, Tzu-Fei, Carrier, Marc, Wijeysundera, Harindra C, Knoll, Greg, Sood, Manish M",2022,,0.5975558757781982,PMC8978070,
165,35401180,Changes in the Gut Microbiota May Affect the Clinical Efficacy of Oral Anticoagulants.,"Chen, Wenjun, Qian, Jiafen, Fu, Jinglan, Wu, Tingting, Lv, Meina, Jiang, Shaojun, Zhang, Jinhua",2022,"P-gp, bioavailability, gut microbiota, liver drug enzymes, oral anticoagulants",0.5424755811691284,PMC8989842,"PK - TABLE 2, TABLE 3, TABLE 4 | Study Population - None"
166,35455642,Impact of the Genotype and Phenotype of CYP3A and P-gp on the Apixaban and Rivaroxaban Exposure in a Real-World Setting.,"Lenoir, Camille, Terrier, Jean, Gloor, Yvonne, Gosselin, Pauline, Daali, Youssef, Combescure, Christophe, Desmeules, Jules Alexandre, Samer, Caroline Flora, Reny, Jean-Luc, Rollason, Victoria",2022,"DOACs, metabolism, personalized medicine, pharmacogenomics, phenotype",0.7448604106903076,PMC9028714,PK - None | Study Population - Table 1
167,35467325,Amalgamation of solid dispersion and melt adsorption techniques for augmentation of oral bioavailability of novel anticoagulant rivaroxaban.,"Shah, Pranav J, Patel, Milan P, Shah, Jigar, Nair, Anroop B, Kotta, Sabna, Vyas, Bhavin",2022,"Dissolution, Factorial design, Pharmacodynamics, Pharmacokinetics, Rivaroxaban, Solid dispersion adsorbate",0.5445941686630249,,
168,35504629,Rivaroxaban population pharmacokinetic and pharmacodynamic modeling in Iranian patients.,"Esmaeili, Tayebeh, Rezaee, Mahmood, Abdar Esfahani, Morteza, Davoudian, Azadeh, Omidfar, Dariush, Rezaee, Saeed",2022,"anti-factor Xa activity, population pharmacokinetics/pharmacodynamics, rivaroxaban",0.5591141581535339,,
169,35510948,"A Single-blind, Randomized, Single-dose, Two-sequence, Two-period, Crossover Study to Assess the Bioequivalence between Two Oral Tablet Formulations of Rivaroxaban 20 mg in Healthy Mexican Volunteers.","Genis-Najera, Luis, Sanudo-Maury, Maria Elena, Moquete, Trinifer",2022,"anticoagulants, bioequivalence, pharmacokinetics, rivaroxaban, safety",0.6194500923156738,PMC9321699,"PK - Table 2, Table 3 | Study Population - Table 1"
170,35517810,Single and Repeated Doses of EGb 761((R)) do not Affect Pharmacokinetics or Pharmacodynamics of Rivaroxaban in Healthy Subjects.,"Hoerr, Robert, Zimmermann, Andrea, Seitz, Friedeborg, Dienel, Angelika",2022,"EGb 761(R), Ginkgo biloba extract, drug-drug interaction, healthy subjects, pharmacodynamics, pharmacokinetics, rivaroxaban",0.9563889503479004,PMC9065292,"PK - TABLE 1, TABLE 2 | Study Population - None"
171,35663355,"Preparation, characterization, and pharmacokinetics of rivaroxaban cocrystals with enhanced in vitro and in vivo properties in beagle dogs.","Meng, Yuanyuan, Tan, Fangyun, Yao, Jiaxin, Cui, Yanan, Feng, Yumiao, Li, Zhiping, Wang, Yuli, Yang, Yang, Gong, Wei, Yang, Meiyan, Kong, Xiaolong, Gao, Chunsheng",2022,"Beagle dogs, Cocrystals, Dissolution, Permeation, Pharmacokinetics, Rivaroxaban, Solubility",0.9344624876976013,PMC9160491,PK - Table. 1 | Study Population - None
172,35960493,The Influence of ABCB1 (rs1045642 and rs4148738) Gene Polymorphisms on Rivaroxaban Pharmacokinetics in Patients Aged 80 Years and Older with Nonvalvular Atrial Fibrillation.,"Sychev, Dmitry, Ostroumova, Olga, Cherniaeva, Marina, Shakhgildian, Nataliia, Mirzaev, Karin, Abdullaev, Sherzod, Denisenko, Natalia, Sozaeva, Zhannet, Kachanova, Anastasia, Gorbatenkova, Svetlana, Shastina, Vera",2022,"ABCB1 (rs1045642), ABCB1 (rs4148738), Elderly patients, Nonvalvular atrial fibrillation, Pharmacogenetics, Rivaroxaban",0.6135547757148743,,
173,36003022,Determination of rivaroxaban in rat plasma by ultra-high-performance liquid chromatography-Q-Orbitrap high-resolution mass spectrometry and its application to a pharmacokinetic study.,"Qian, Jing, Gu, Shun-Zhong, Yan, Yong-Jin",2022,"UHPLC-Q-Orbitrap HRMS, pharmacokinetic study, rivaroxaban",0.5000550150871277,,
174,36015370,Population Pharmacokinetics and Dose Optimization Based on Renal Function of Rivaroxaban in Thai Patients with Non-Valvular Atrial Fibrillation.,"Singkham, Noppaket, Phrommintikul, Arintaya, Pacharasupa, Phongsathon, Norasetthada, Lalita, Gunaparn, Siriluck, Prasertwitayakij, Narawudt, Wongcharoen, Wanwarang, Punyawudho, Baralee",2022,"Thai patient, atrial fibrillation, direct oral anticoagulants, population pharmacokinetic, rivaroxaban",0.9802780747413635,PMC9414338,PK - Table 2 | Study Population - Table 1
175,36071847,Risk assessment and molecular mechanism study of drug-drug interactions between rivaroxaban and tyrosine kinase inhibitors mediated by CYP2J2/3A4 and BCRP/P-gp.,"Zhao, Tingting, Li, Xuening, Chen, Yanwei, Du, Jie, Chen, Xiaodong, Wang, Dalong, Wang, Liyan, Zhao, Shan, Wang, Changyuan, Meng, Qiang, Sun, Huijun, Liu, Kexin, Wu, Jingjing",2022,"BCRP, CYP2J2, CYP3A4, P-gp, drug-drug interaction, rivaroxaban",0.8771148324012756,PMC9441481,"PK - TABLE 5, TABLE 6 | Study Population - None"
176,36201149,Rivaroxaban Pharmacokinetics in Obese Subjects: A Systematic Review.,"Alalawneh, Majdoleen, Awaisu, Ahmed, Rachid, Ousama",2022,,0.677055299282074,PMC9734246,
177,36506510,Eight pharmacokinetic genetic variants are not associated with the risk of bleeding from direct oral anticoagulants in non-valvular atrial fibrillation patients.,"Campos-Staffico, Alessandra M, Dorsch, Michael P, Barnes, Geoffrey D, Zhu, Hao-Jie, Limdi, Nita A, Luzum, Jasmine A",2022,"DOAC, anticoagulation, atrial fibrillation, bleeding, pharmacogenetics",0.8834978342056274,PMC9730333,"PK - None | Study Population - TABLE 1, TABLE 2"
178,36683488,Development and verification of a physiologically based pharmacokinetic model of dronedarone and its active metabolite N-desbutyldronedarone: Application to prospective simulation of complex drug-drug interaction with rivaroxaban.,"Leow, Jacqueline Wen Hui, Ang, Xiao Jun, Chan, Eric Chun Yong",2023,"N-desbutyldronedarone, dronedarone, drug-drug interactions, physiologically based pharmacokinetic modelling, rivaroxaban",0.7315906882286072,,
179,36720501,Pharmacokinetics of a microdosed cocktail of three direct oral anticoagulants in children with congenital heart defects: study protocol for a single-centre clinical trial (DOAC-Child).,"Hermann, Simon A, Mikus, Gerd, Chobanyan-Jurgens, Kristine, Gorenflo, Matthias, Ziesenitz, Victoria C",2023,"Cardiology, Pharmacology",0.5512925982475281,PMC9890763,PK - None | Study Population - None
180,36862336,Insights into the Pharmacokinetics and Pharmacodynamics of Direct Oral Anticoagulants in Older Adults with Atrial Fibrillation: A Structured Narrative Review.,"Edwina, Angela Elma, Dia, Nada, Dreesen, Erwin, Vanassche, Thomas, Verhamme, Peter, Spriet, Isabel, Van der Linden, Lorenz, Tournoy, Jos",2023,,0.5486689209938049,,
181,36871246,Comparative pharmacokinetics of two formulations of 2.5-mg rivaroxaban in healthy Korean subjects.,"Moon, Seol Ju, Kim, Yunjeong, Kim, Sun-Young, Jeon, Ji-Young, Song, Eunji, Lim, Yeji, Kim, Min-Gul",2023,,0.9784474968910217,,
182,37026424,Dabigatran Dosing Proposal for Adults With Atrial Fibrillation: Stress-Testing Renal Function Range in Real World Patients.,"Powell, J Robert, Al Qaraghuli, Farah, Fiedler-Kelly, Jill, Gonzalez, Daniel, Weiner, Daniel",2023,,0.5646699070930481,,
